case_id,group,family,state,allocated_images,share,miss_fp_ratio,lower,upper,decision,opposite_worlds
image-01,singleton,planar_translation_8_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-01,singleton,planar_translation_8_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-01,singleton,planar_translation_8_1,complete,1,8/9,8/1,-20/9,-2/9,excluded,False
image-01,singleton,planar_translation_8_1,complete,1,16/17,16/1,-44/17,-10/17,excluded,False
image-01,singleton,planar_translation_8_1,complete,1,1/1,miss_only,-3/1,-1/1,excluded,False
image-01,singleton,planar_translation_16_1,complete,1,0/1,0/1,4/1,6/1,supported,False
image-01,singleton,planar_translation_16_1,complete,1,1/5,1/4,13/5,23/5,supported,False
image-01,singleton,planar_translation_16_1,complete,1,1/3,1/2,5/3,11/3,supported,False
image-01,singleton,planar_translation_16_1,complete,1,1/2,1/1,1/2,5/2,supported,False
image-01,singleton,planar_translation_16_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-01,singleton,planar_translation_16_1,complete,1,4/5,4/1,-8/5,2/5,unresolved,True
image-01,singleton,planar_translation_16_1,complete,1,8/9,8/1,-20/9,-2/9,excluded,False
image-01,singleton,planar_translation_16_1,complete,1,16/17,16/1,-44/17,-10/17,excluded,False
image-01,singleton,planar_translation_16_1,complete,1,1/1,miss_only,-3/1,-1/1,excluded,False
image-01,singleton,planar_translation_32_1,complete,1,0/1,0/1,4/1,7/1,supported,False
image-01,singleton,planar_translation_32_1,complete,1,1/5,1/4,13/5,28/5,supported,False
image-01,singleton,planar_translation_32_1,complete,1,1/3,1/2,5/3,14/3,supported,False
image-01,singleton,planar_translation_32_1,complete,1,1/2,1/1,1/2,7/2,supported,False
image-01,singleton,planar_translation_32_1,complete,1,2/3,2/1,-2/3,7/3,unresolved,True
image-01,singleton,planar_translation_32_1,complete,1,4/5,4/1,-8/5,7/5,unresolved,True
image-01,singleton,planar_translation_32_1,complete,1,8/9,8/1,-20/9,7/9,unresolved,True
image-01,singleton,planar_translation_32_1,complete,1,16/17,16/1,-44/17,7/17,unresolved,True
image-01,singleton,planar_translation_32_1,complete,1,1/1,miss_only,-3/1,0/1,excluded,False
image-01,singleton,planar_translation_64_1,complete,1,0/1,0/1,4/1,7/1,supported,False
image-01,singleton,planar_translation_64_1,complete,1,1/5,1/4,13/5,28/5,supported,False
image-01,singleton,planar_translation_64_1,complete,1,1/3,1/2,5/3,14/3,supported,False
image-01,singleton,planar_translation_64_1,complete,1,1/2,1/1,1/2,7/2,supported,False
image-01,singleton,planar_translation_64_1,complete,1,2/3,2/1,-2/3,7/3,unresolved,True
image-01,singleton,planar_translation_64_1,complete,1,4/5,4/1,-8/5,7/5,unresolved,True
image-01,singleton,planar_translation_64_1,complete,1,8/9,8/1,-20/9,7/9,unresolved,True
image-01,singleton,planar_translation_64_1,complete,1,16/17,16/1,-44/17,7/17,unresolved,True
image-01,singleton,planar_translation_64_1,complete,1,1/1,miss_only,-3/1,0/1,excluded,False
image-02,singleton,exact_projection,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,exact_projection,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,exact_projection,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,exact_projection,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,exact_projection,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,exact_projection,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,exact_projection,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,exact_projection,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,exact_projection,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,one_edit_global,complete,1,0/1,0/1,2/1,5/1,supported,False
image-02,singleton,one_edit_global,complete,1,1/5,1/4,6/5,21/5,supported,False
image-02,singleton,one_edit_global,complete,1,1/3,1/2,2/3,11/3,supported,False
image-02,singleton,one_edit_global,complete,1,1/2,1/1,0/1,3/1,unresolved,True
image-02,singleton,one_edit_global,complete,1,2/3,2/1,-2/3,7/3,unresolved,True
image-02,singleton,one_edit_global,complete,1,4/5,4/1,-6/5,9/5,unresolved,True
image-02,singleton,one_edit_global,complete,1,8/9,8/1,-14/9,13/9,unresolved,True
image-02,singleton,one_edit_global,complete,1,16/17,16/1,-30/17,21/17,unresolved,True
image-02,singleton,one_edit_global,complete,1,1/1,miss_only,-2/1,1/1,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,0/1,0/1,2/1,5/1,supported,False
image-02,singleton,one_edit_per_image,complete,1,1/5,1/4,6/5,21/5,supported,False
image-02,singleton,one_edit_per_image,complete,1,1/3,1/2,2/3,11/3,supported,False
image-02,singleton,one_edit_per_image,complete,1,1/2,1/1,0/1,3/1,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,2/3,2/1,-2/3,7/3,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,4/5,4/1,-6/5,9/5,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,8/9,8/1,-14/9,13/9,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,16/17,16/1,-30/17,21/17,unresolved,True
image-02,singleton,one_edit_per_image,complete,1,1/1,miss_only,-2/1,1/1,unresolved,True
image-02,singleton,axis_translation_1_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,axis_translation_1_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,axis_translation_1_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,axis_translation_1_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,axis_translation_1_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,axis_translation_1_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,axis_translation_1_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,axis_translation_1_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,axis_translation_1_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,axis_translation_2_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,axis_translation_2_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,axis_translation_2_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,axis_translation_2_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,axis_translation_2_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,axis_translation_2_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,axis_translation_2_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,axis_translation_2_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,axis_translation_2_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,axis_translation_4_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,axis_translation_4_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,axis_translation_4_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,axis_translation_4_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,axis_translation_4_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,axis_translation_4_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,axis_translation_4_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,axis_translation_4_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,axis_translation_4_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,axis_translation_8_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,axis_translation_8_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,axis_translation_8_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,axis_translation_8_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,axis_translation_8_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,axis_translation_8_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,axis_translation_8_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,axis_translation_8_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,axis_translation_8_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,axis_translation_16_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,axis_translation_16_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,axis_translation_16_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,axis_translation_16_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,axis_translation_16_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,axis_translation_16_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,axis_translation_16_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,axis_translation_16_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,axis_translation_16_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-02,singleton,axis_translation_32_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,axis_translation_32_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,axis_translation_32_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,axis_translation_32_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,axis_translation_32_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,axis_translation_32_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,axis_translation_32_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,axis_translation_32_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,axis_translation_32_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-02,singleton,axis_translation_64_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,axis_translation_64_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,axis_translation_64_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,axis_translation_64_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,axis_translation_64_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,axis_translation_64_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,axis_translation_64_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,axis_translation_64_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,axis_translation_64_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-02,singleton,planar_translation_1_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,planar_translation_1_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,planar_translation_1_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,planar_translation_1_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,planar_translation_1_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,planar_translation_1_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,planar_translation_1_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,planar_translation_1_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,planar_translation_1_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,planar_translation_2_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,planar_translation_2_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,planar_translation_2_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,planar_translation_2_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,planar_translation_2_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,planar_translation_2_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,planar_translation_2_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,planar_translation_2_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,planar_translation_2_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,planar_translation_4_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,planar_translation_4_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,planar_translation_4_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,planar_translation_4_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,planar_translation_4_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,planar_translation_4_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,planar_translation_4_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,planar_translation_4_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,planar_translation_4_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,planar_translation_5_1,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,planar_translation_5_1,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,planar_translation_5_1,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,planar_translation_5_1,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,planar_translation_5_1,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,planar_translation_5_1,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,planar_translation_5_1,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,planar_translation_5_1,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,planar_translation_5_1,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,planar_translation_161_32,complete,1,0/1,0/1,3/1,3/1,supported,False
image-02,singleton,planar_translation_161_32,complete,1,1/5,1/4,11/5,11/5,supported,False
image-02,singleton,planar_translation_161_32,complete,1,1/3,1/2,5/3,5/3,supported,False
image-02,singleton,planar_translation_161_32,complete,1,1/2,1/1,1/1,1/1,supported,False
image-02,singleton,planar_translation_161_32,complete,1,2/3,2/1,1/3,1/3,supported,False
image-02,singleton,planar_translation_161_32,complete,1,4/5,4/1,-1/5,-1/5,excluded,False
image-02,singleton,planar_translation_161_32,complete,1,8/9,8/1,-5/9,-5/9,excluded,False
image-02,singleton,planar_translation_161_32,complete,1,16/17,16/1,-13/17,-13/17,excluded,False
image-02,singleton,planar_translation_161_32,complete,1,1/1,miss_only,-1/1,-1/1,excluded,False
image-02,singleton,planar_translation_8_1,complete,1,0/1,0/1,2/1,3/1,supported,False
image-02,singleton,planar_translation_8_1,complete,1,1/5,1/4,6/5,11/5,supported,False
image-02,singleton,planar_translation_8_1,complete,1,1/3,1/2,2/3,5/3,supported,False
image-02,singleton,planar_translation_8_1,complete,1,1/2,1/1,0/1,1/1,unresolved,True
image-02,singleton,planar_translation_8_1,complete,1,2/3,2/1,-2/3,1/3,unresolved,True
image-02,singleton,planar_translation_8_1,complete,1,4/5,4/1,-6/5,-1/5,excluded,False
image-02,singleton,planar_translation_8_1,complete,1,8/9,8/1,-14/9,-5/9,excluded,False
image-02,singleton,planar_translation_8_1,complete,1,16/17,16/1,-30/17,-13/17,excluded,False
image-02,singleton,planar_translation_8_1,complete,1,1/1,miss_only,-2/1,-1/1,excluded,False
image-02,singleton,planar_translation_16_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,planar_translation_16_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,planar_translation_16_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,planar_translation_16_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,planar_translation_16_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,planar_translation_16_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,planar_translation_16_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,planar_translation_16_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,planar_translation_16_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-02,singleton,planar_translation_32_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,planar_translation_32_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,planar_translation_32_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,planar_translation_32_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,planar_translation_32_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,planar_translation_32_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,planar_translation_32_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,planar_translation_32_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,planar_translation_32_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-02,singleton,planar_translation_64_1,complete,1,0/1,0/1,2/1,4/1,supported,False
image-02,singleton,planar_translation_64_1,complete,1,1/5,1/4,6/5,16/5,supported,False
image-02,singleton,planar_translation_64_1,complete,1,1/3,1/2,2/3,8/3,supported,False
image-02,singleton,planar_translation_64_1,complete,1,1/2,1/1,0/1,2/1,unresolved,True
image-02,singleton,planar_translation_64_1,complete,1,2/3,2/1,-2/3,4/3,unresolved,True
image-02,singleton,planar_translation_64_1,complete,1,4/5,4/1,-6/5,4/5,unresolved,True
image-02,singleton,planar_translation_64_1,complete,1,8/9,8/1,-14/9,4/9,unresolved,True
image-02,singleton,planar_translation_64_1,complete,1,16/17,16/1,-30/17,4/17,unresolved,True
image-02,singleton,planar_translation_64_1,complete,1,1/1,miss_only,-2/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,0/1,0/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,1/5,1/4,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,1/3,1/2,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,1/2,1/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,2/3,2/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,4/5,4/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,8/9,8/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,16/17,16/1,0/1,0/1,excluded,False
image-03,singleton,exact_projection,complete,1,1/1,miss_only,0/1,0/1,excluded,False
image-03,singleton,one_edit_global,complete,1,0/1,0/1,-1/1,0/1,excluded,False
image-03,singleton,one_edit_global,complete,1,1/5,1/4,-1/1,0/1,excluded,False
